Name	gene_id	SAMN31934616	SAMN31934617	SAMN31934618	SAMN31934759	SAMN31934760	SAMN31934761
LOC111094618	LOC111094618	4.2529623829212	5.35717023320715	3.47212708378556	4.75424810915988	4.83057146553526	5.71695437034397
ZCCHC2	ZCCHC2	9.58481164992123	9.46581989317437	9.54726987386004	8.61452751217809	9.37010304459952	9.10410289400531
TNFRSF11A	TNFRSF11A	4.76533927265696	5.42940989058137	4.27490207160118	4.16580901038724	4.92050849103093	5.18879986189381
RELCH	RELCH	11.865274428675	11.746896367113	11.8306841822634	12.159522731003	12.1253501699204	12.1373542256111
PPIAP1	PPIAP1	7.00414505110239	7.12835202797245	7.27809784661334	6.98208688538037	7.09213226599987	7.26346696712427
LOC102153530	LOC102153530	3.040290969345	3.65257909031243	3.21122501507945	4.16580901038724	3.7878478409168	3.5545547884867
LOC609896	LOC609896	0	3.52650218324791	3.06064173081637	4.6280857411694	4.27073995233761	4.34692148707802
PIGN	PIGN	10.1977256531732	10.0204428289207	10.2624141665761	10.605500219773	10.4084034870155	10.3063378345235
RNF152	RNF152	9.79157769041528	9.647162271772	9.57705010938366	9.68971443115451	9.61368944842202	9.51566265724721
LOC111090610	LOC111090610	2.46378094879816	3.52650218324791	0	2.95967516485868	0	3.26300105230088
LOC100688146	LOC100688146	4.18293877736886	3.0646108915842	3.34756583656782	3.48145803817943	3.88040315664552	4.18583135914437
LOC111094796	LOC111094796	5.10529608873861	5.82716721063248	4.96770701416677	5.02846349055982	4.33756583032992	4.95880664052467
